seed,parameter_set,instance,makespan,runtime,model,jobs,machines,upper_bound,gap,category
1,DQN_ep1530,ta66,3301.0,10.836820840835571,ieee_icce_rl_jsp,50,20,2845,0.16028119507908611,large
2,DQN_ep1530,ta66,3116.0,10.920772314071655,ieee_icce_rl_jsp,50,20,2845,0.09525483304042179,large
3,DQN_ep1530,ta66,3204.0,11.293767929077148,ieee_icce_rl_jsp,50,20,2845,0.12618629173989454,large
5,DQN_ep1530,ta66,3167.0,11.20973014831543,ieee_icce_rl_jsp,50,20,2845,0.11318101933216168,large
6,DQN_ep1530,ta66,3110.0,11.037285327911375,ieee_icce_rl_jsp,50,20,2845,0.09314586994727592,large
7,DQN_ep1530,ta66,3241.0,11.098268747329712,ieee_icce_rl_jsp,50,20,2845,0.13919156414762743,large
8,DQN_ep1530,ta66,3529.0,11.014236211776732,ieee_icce_rl_jsp,50,20,2845,0.24042179261862917,large
9,DQN_ep1530,ta66,3233.0,11.178384780883787,ieee_icce_rl_jsp,50,20,2845,0.13637961335676627,large
0,DQN_ep1530,ta62,3284.0,10.803256034851074,ieee_icce_rl_jsp,50,20,2869,0.1446497037295225,large
1,DQN_ep1530,ta62,3271.0,11.116292953491213,ieee_icce_rl_jsp,50,20,2869,0.14011850819100732,large
2,DQN_ep1530,ta62,3306.0,11.104632139205933,ieee_icce_rl_jsp,50,20,2869,0.152317880794702,large
3,DQN_ep1530,ta62,3506.0,11.279696941375732,ieee_icce_rl_jsp,50,20,2869,0.22202858138724293,large
4,DQN_ep1530,ta62,3358.0,11.320163249969482,ieee_icce_rl_jsp,50,20,2869,0.17044266294876265,large
5,DQN_ep1530,ta62,3325.0,11.126336097717283,ieee_icce_rl_jsp,50,20,2869,0.15894039735099338,large
6,DQN_ep1530,ta62,3234.0,11.129004955291748,ieee_icce_rl_jsp,50,20,2869,0.12722202858138723,large
7,DQN_ep1530,ta62,3415.0,10.957889080047607,ieee_icce_rl_jsp,50,20,2869,0.1903102126176368,large
8,DQN_ep1530,ta62,3458.0,10.751574993133543,ieee_icce_rl_jsp,50,20,2869,0.2052980132450331,large
0,DQN_ep1530,ta63,3103.0,10.47824001312256,ieee_icce_rl_jsp,50,20,2755,0.12631578947368421,large
1,DQN_ep1530,ta63,3053.0,10.714350938796995,ieee_icce_rl_jsp,50,20,2755,0.10816696914700545,large
2,DQN_ep1530,ta63,3093.0,10.881158113479614,ieee_icce_rl_jsp,50,20,2755,0.12268602540834846,large
4,DQN_ep1530,ta63,3078.0,10.443465948104858,ieee_icce_rl_jsp,50,20,2755,0.11724137931034483,large
5,DQN_ep1530,ta63,3138.0,10.673340797424316,ieee_icce_rl_jsp,50,20,2755,0.13901996370235933,large
6,DQN_ep1530,ta63,3147.0,10.582716941833496,ieee_icce_rl_jsp,50,20,2755,0.14228675136116153,large
7,DQN_ep1530,ta63,3151.0,11.019388914108276,ieee_icce_rl_jsp,50,20,2755,0.14373865698729582,large
8,DQN_ep1530,ta63,3062.0,11.13597011566162,ieee_icce_rl_jsp,50,20,2755,0.11143375680580762,large
0,DQN_ep1530,ta61,3494.0,10.26637601852417,ieee_icce_rl_jsp,50,20,2868,0.21827057182705717,large
1,DQN_ep1530,ta61,3355.0,10.081000089645386,ieee_icce_rl_jsp,50,20,2868,0.1698047419804742,large
2,DQN_ep1530,ta61,3265.0,10.639647006988524,ieee_icce_rl_jsp,50,20,2868,0.13842398884239887,large
3,DQN_ep1530,ta61,3426.0,10.173466205596924,ieee_icce_rl_jsp,50,20,2868,0.19456066945606695,large
7,DQN_ep1530,ta61,3283.0,10.242780208587646,ieee_icce_rl_jsp,50,20,2868,0.14470013947001395,large
9,DQN_ep1530,ta61,3284.0,10.198808193206789,ieee_icce_rl_jsp,50,20,2868,0.14504881450488144,large
0,DQN_ep3480,dmu36,6574.0,10.65002989768982,ieee_icce_rl_jsp,50,20,5621,0.16954278598114214,large
1,DQN_ep3480,dmu36,6586.0,10.576894998550417,ieee_icce_rl_jsp,50,20,5621,0.1716776374310621,large
2,DQN_ep3480,dmu36,6551.0,10.605498790740969,ieee_icce_rl_jsp,50,20,5621,0.1654509873687956,large
4,DQN_ep3480,dmu36,6630.0,10.568034887313845,ieee_icce_rl_jsp,50,20,5621,0.17950542608076855,large
6,DQN_ep3480,dmu36,6667.0,10.70518708229065,ieee_icce_rl_jsp,50,20,5621,0.1860878847180217,large
7,DQN_ep3480,dmu36,6766.0,10.850295066833496,ieee_icce_rl_jsp,50,20,5621,0.20370040917986124,large
8,DQN_ep3480,dmu36,6626.0,10.851190090179443,ieee_icce_rl_jsp,50,20,5621,0.17879380893079524,large
9,DQN_ep3480,dmu36,6671.0,10.687518119812012,ieee_icce_rl_jsp,50,20,5621,0.18679950186799502,large
0,DQN_ep3480,dmu37,6822.0,9.883475303649902,ieee_icce_rl_jsp,50,20,5851,0.16595453768586566,large
1,DQN_ep3480,dmu37,6886.0,9.763897895812988,ieee_icce_rl_jsp,50,20,5851,0.17689283883096907,large
5,DQN_ep3480,dmu37,6734.0,10.09439992904663,ieee_icce_rl_jsp,50,20,5851,0.1509143736113485,large
0,DQN_ep3480,dmu40,6622.0,10.373510122299194,ieee_icce_rl_jsp,50,20,5577,0.1873767258382643,large
1,DQN_ep3480,dmu40,6519.0,10.380258083343506,ieee_icce_rl_jsp,50,20,5577,0.1689080150618612,large
2,DQN_ep3480,dmu40,6471.0,10.623538255691528,ieee_icce_rl_jsp,50,20,5577,0.16030123722431414,large
5,DQN_ep3480,dmu40,6516.0,10.422622203826904,ieee_icce_rl_jsp,50,20,5577,0.16837009144701454,large
6,DQN_ep3480,dmu40,6552.0,10.438926935195925,ieee_icce_rl_jsp,50,20,5577,0.17482517482517482,large
0,DQN_ep3480,dmu80,9408.0,11.962485074996948,ieee_icce_rl_jsp,50,20,6686,0.4071193538737661,large
2,DQN_ep3480,dmu80,9281.0,11.770625829696655,ieee_icce_rl_jsp,50,20,6686,0.38812443912653305,large
3,DQN_ep3480,dmu80,9325.0,12.103813886642456,ieee_icce_rl_jsp,50,20,6686,0.3947053544720311,large
4,DQN_ep3480,dmu80,9178.0,11.46716594696045,ieee_icce_rl_jsp,50,20,6686,0.37271911456775353,large
5,DQN_ep3480,dmu80,9102.0,11.69288969039917,ieee_icce_rl_jsp,50,20,6686,0.36135207897098415,large
8,DQN_ep3480,dmu80,9009.0,11.51618194580078,ieee_icce_rl_jsp,50,20,6686,0.34744241699072687,large
0,DQN_ep3480,dmu78,9360.0,12.543776988983154,ieee_icce_rl_jsp,50,20,6770,0.3825701624815362,large
1,DQN_ep3480,dmu78,9555.0,12.215784311294556,ieee_icce_rl_jsp,50,20,6770,0.4113737075332349,large
2,DQN_ep3480,dmu78,9419.0,11.918803930282593,ieee_icce_rl_jsp,50,20,6770,0.3912850812407681,large
3,DQN_ep3480,dmu78,9570.0,11.977674961090088,ieee_icce_rl_jsp,50,20,6770,0.413589364844904,large
4,DQN_ep3480,dmu78,9418.0,12.321244239807127,ieee_icce_rl_jsp,50,20,6770,0.3911373707533235,large
6,DQN_ep3480,dmu78,9524.0,11.917328119277954,ieee_icce_rl_jsp,50,20,6770,0.406794682422452,large
9,DQN_ep3480,dmu78,9440.0,12.38217282295227,ieee_icce_rl_jsp,50,20,6770,0.39438700147710487,large
0,DQN_ep3480,dmu79,9745.0,12.38666582107544,ieee_icce_rl_jsp,50,20,6970,0.3981348637015782,large
1,DQN_ep3480,dmu79,9756.0,11.81220316886902,ieee_icce_rl_jsp,50,20,6970,0.39971305595408896,large
2,DQN_ep3480,dmu79,9688.0,11.854995965957642,ieee_icce_rl_jsp,50,20,6970,0.38995695839311334,large
6,DQN_ep3480,dmu79,9760.0,12.035833835601808,ieee_icce_rl_jsp,50,20,6970,0.40028694404591103,large
7,DQN_ep3480,dmu79,9618.0,11.846681118011476,ieee_icce_rl_jsp,50,20,6970,0.3799139167862267,large
9,DQN_ep3480,dmu79,9620.0,12.074046850204468,ieee_icce_rl_jsp,50,20,6970,0.3802008608321377,large
0,DQN_ep3480,dmu77,9461.0,12.1266610622406,ieee_icce_rl_jsp,50,20,6822,0.3868367047786573,large
1,DQN_ep3480,dmu77,9577.0,11.689996719360352,ieee_icce_rl_jsp,50,20,6822,0.40384051597771914,large
2,DQN_ep3480,dmu77,9657.0,11.931174278259276,ieee_icce_rl_jsp,50,20,6822,0.4155672823218997,large
3,DQN_ep3480,dmu77,9510.0,12.101173639297484,ieee_icce_rl_jsp,50,20,6822,0.3940193491644679,large
6,DQN_ep3480,dmu77,9396.0,12.011843919754028,ieee_icce_rl_jsp,50,20,6822,0.37730870712401055,large
0,DQN_ep3480,dmu76,9364.0,12.1301167011261,ieee_icce_rl_jsp,50,20,6813,0.37443123440481435,large
2,DQN_ep3480,dmu76,9466.0,12.246142864227297,ieee_icce_rl_jsp,50,20,6813,0.3894026126522824,large
3,DQN_ep3480,dmu76,9304.0,12.502285957336426,ieee_icce_rl_jsp,50,20,6813,0.3656245413180684,large
4,DQN_ep3480,dmu76,9282.0,11.847164154052734,ieee_icce_rl_jsp,50,20,6813,0.3623954205195949,large
5,DQN_ep3480,dmu76,9193.0,12.013983011245728,ieee_icce_rl_jsp,50,20,6813,0.3493321591075884,large
6,DQN_ep3480,dmu76,9283.0,12.140480995178224,ieee_icce_rl_jsp,50,20,6813,0.3625421987377073,large
7,DQN_ep3480,dmu76,9497.0,12.313403129577637,ieee_icce_rl_jsp,50,20,6813,0.3939527374137678,large
8,DQN_ep3480,dmu76,9557.0,12.33134913444519,ieee_icce_rl_jsp,50,20,6813,0.4027594305005137,large
9,DQN_ep3480,dmu76,9709.0,12.111847162246704,ieee_icce_rl_jsp,50,20,6813,0.4250697196536034,large
0,DQN_ep3480,dmu39,6591.0,10.489032983779907,ieee_icce_rl_jsp,50,20,5747,0.14685923090307987,large
2,DQN_ep3480,dmu39,6680.0,10.47665309906006,ieee_icce_rl_jsp,50,20,5747,0.16234557160257526,large
7,DQN_ep3480,dmu39,6541.0,10.279469013214111,ieee_icce_rl_jsp,50,20,5747,0.13815903949886899,large
0,DQN_ep3480,dmu38,6862.0,10.47293210029602,ieee_icce_rl_jsp,50,20,5713,0.20112025205671277,large
1,DQN_ep3480,dmu38,6896.0,10.437783002853394,ieee_icce_rl_jsp,50,20,5713,0.2070715911079993,large
0,DQN_ep3480,ta68,3174.0,10.797657251358032,ieee_icce_rl_jsp,50,20,2784,0.1400862068965517,large
1,DQN_ep3480,ta68,3080.0,10.796311140060425,ieee_icce_rl_jsp,50,20,2784,0.10632183908045977,large
2,DQN_ep3480,ta68,3019.0,10.724544048309326,ieee_icce_rl_jsp,50,20,2784,0.08441091954022989,large
3,DQN_ep3480,ta68,3081.0,11.056185960769652,ieee_icce_rl_jsp,50,20,2784,0.10668103448275862,large
5,DQN_ep3480,ta68,3091.0,10.784313201904297,ieee_icce_rl_jsp,50,20,2784,0.11027298850574713,large
7,DQN_ep3480,ta68,3037.0,10.73777985572815,ieee_icce_rl_jsp,50,20,2784,0.0908764367816092,large
0,DQN_ep3480,ta69,3515.0,10.11620593070984,ieee_icce_rl_jsp,50,20,3071,0.14457831325301204,large
2,DQN_ep3480,ta69,3499.0,10.796461820602415,ieee_icce_rl_jsp,50,20,3071,0.1393682839465972,large
3,DQN_ep3480,ta69,3474.0,10.285276174545288,ieee_icce_rl_jsp,50,20,3071,0.131227613155324,large
0,DQN_ep3480,ta64,3046.0,10.463263988494871,ieee_icce_rl_jsp,50,20,2702,0.12731310140636565,large
1,DQN_ep3480,ta64,3063.0,10.780853986740112,ieee_icce_rl_jsp,50,20,2702,0.13360473723168023,large
2,DQN_ep3480,ta64,3083.0,10.812083959579468,ieee_icce_rl_jsp,50,20,2702,0.14100666173205034,large
3,DQN_ep3480,ta64,3055.0,10.757187128067017,ieee_icce_rl_jsp,50,20,2702,0.1306439674315322,large
7,DQN_ep3480,ta64,3070.0,10.638482809066772,ieee_icce_rl_jsp,50,20,2702,0.13619541080680977,large
0,DQN_ep3480,ta70,3410.0,10.366141319274902,ieee_icce_rl_jsp,50,20,2995,0.13856427378964942,large
1,DQN_ep3480,ta70,3403.0,10.285059213638306,ieee_icce_rl_jsp,50,20,2995,0.1362270450751252,large
2,DQN_ep3480,ta70,3486.0,10.502676963806152,ieee_icce_rl_jsp,50,20,2995,0.1639398998330551,large
4,DQN_ep3480,ta70,3389.0,10.322113037109377,ieee_icce_rl_jsp,50,20,2995,0.1315525876460768,large
6,DQN_ep3480,ta70,3462.0,10.595010042190552,ieee_icce_rl_jsp,50,20,2995,0.15592654424040067,large
9,DQN_ep3480,ta70,3518.0,10.36909294128418,ieee_icce_rl_jsp,50,20,2995,0.17462437395659433,large
0,DQN_ep3480,ta65,3223.0,10.668866157531738,ieee_icce_rl_jsp,50,20,2725,0.18275229357798164,large
1,DQN_ep3480,ta65,3364.0,10.918511152267456,ieee_icce_rl_jsp,50,20,2725,0.2344954128440367,large
3,DQN_ep3480,ta65,3310.0,10.89836072921753,ieee_icce_rl_jsp,50,20,2725,0.21467889908256882,large
5,DQN_ep3480,ta65,3273.0,10.804543018341064,ieee_icce_rl_jsp,50,20,2725,0.20110091743119266,large
6,DQN_ep3480,ta65,3236.0,10.833892107009888,ieee_icce_rl_jsp,50,20,2725,0.18752293577981652,large
7,DQN_ep3480,ta65,3402.0,10.98239779472351,ieee_icce_rl_jsp,50,20,2725,0.24844036697247707,large
8,DQN_ep3480,ta65,3288.0,10.478565216064451,ieee_icce_rl_jsp,50,20,2725,0.20660550458715596,large
9,DQN_ep3480,ta65,3257.0,10.521394968032835,ieee_icce_rl_jsp,50,20,2725,0.19522935779816514,large
0,DQN_ep3480,ta67,3246.0,10.43161392211914,ieee_icce_rl_jsp,50,20,2825,0.14902654867256637,large
1,DQN_ep3480,ta67,3312.0,10.388028144836426,ieee_icce_rl_jsp,50,20,2825,0.17238938053097344,large
3,DQN_ep3480,ta67,3152.0,10.494287014007568,ieee_icce_rl_jsp,50,20,2825,0.11575221238938053,large
5,DQN_ep3480,ta67,3305.0,10.541682958602903,ieee_icce_rl_jsp,50,20,2825,0.16991150442477876,large
6,DQN_ep3480,ta67,3294.0,10.58199906349182,ieee_icce_rl_jsp,50,20,2825,0.16601769911504424,large
9,DQN_ep3480,ta67,3250.0,10.468179941177368,ieee_icce_rl_jsp,50,20,2825,0.1504424778761062,large
0,DQN_ep3480,ta66,3212.0,11.187735795974731,ieee_icce_rl_jsp,50,20,2845,0.1289982425307557,large
1,DQN_ep3480,ta66,3218.0,11.16466188430786,ieee_icce_rl_jsp,50,20,2845,0.13110720562390157,large
2,DQN_ep3480,ta66,3329.0,10.74708104133606,ieee_icce_rl_jsp,50,20,2845,0.17012302284710018,large
4,DQN_ep3480,ta66,3154.0,10.929268836975098,ieee_icce_rl_jsp,50,20,2845,0.1086115992970123,large
5,DQN_ep3480,ta66,3191.0,10.696163892745972,ieee_icce_rl_jsp,50,20,2845,0.12161687170474517,large
6,DQN_ep3480,ta66,3294.0,10.838613033294678,ieee_icce_rl_jsp,50,20,2845,0.1578207381370826,large
7,DQN_ep3480,ta66,3131.0,10.797239065170288,ieee_icce_rl_jsp,50,20,2845,0.10052724077328647,large
8,DQN_ep3480,ta66,3148.0,10.927499055862429,ieee_icce_rl_jsp,50,20,2845,0.10650263620386644,large
9,DQN_ep3480,ta66,3176.0,10.84238886833191,ieee_icce_rl_jsp,50,20,2845,0.11634446397188049,large
0,DQN_ep3480,ta62,3301.0,10.82213807106018,ieee_icce_rl_jsp,50,20,2869,0.15057511327988846,large
1,DQN_ep3480,ta62,3247.0,10.970363855361938,ieee_icce_rl_jsp,50,20,2869,0.1317532241199024,large
2,DQN_ep3480,ta62,3243.0,10.727293968200684,ieee_icce_rl_jsp,50,20,2869,0.1303590101080516,large
3,DQN_ep3480,ta62,3430.0,10.95044207572937,ieee_icce_rl_jsp,50,20,2869,0.19553851516207738,large
4,DQN_ep3480,ta62,3291.0,10.649372100830078,ieee_icce_rl_jsp,50,20,2869,0.14708957825026142,large
6,DQN_ep3480,ta62,3227.0,10.8125319480896,ieee_icce_rl_jsp,50,20,2869,0.12478215406064831,large
7,DQN_ep3480,ta62,3262.0,11.160222053527832,ieee_icce_rl_jsp,50,20,2869,0.136981526664343,large
8,DQN_ep3480,ta62,3299.0,10.944555044174194,ieee_icce_rl_jsp,50,20,2869,0.14987800627396305,large
9,DQN_ep3480,ta62,3315.0,11.175199031829834,ieee_icce_rl_jsp,50,20,2869,0.15545486232136632,large
0,DQN_ep3480,ta63,3104.0,10.88263702392578,ieee_icce_rl_jsp,50,20,2755,0.1266787658802178,large
1,DQN_ep3480,ta63,3206.0,10.574094772338867,ieee_icce_rl_jsp,50,20,2755,0.16370235934664246,large
2,DQN_ep3480,ta63,3143.0,10.652795791625977,ieee_icce_rl_jsp,50,20,2755,0.14083484573502722,large
3,DQN_ep3480,ta63,3158.0,10.7170090675354,ieee_icce_rl_jsp,50,20,2755,0.14627949183303085,large
4,DQN_ep3480,ta63,3081.0,11.20363473892212,ieee_icce_rl_jsp,50,20,2755,0.11833030852994555,large
5,DQN_ep3480,ta63,3092.0,10.95631980895996,ieee_icce_rl_jsp,50,20,2755,0.12232304900181488,large
6,DQN_ep3480,ta63,3137.0,10.994135856628418,ieee_icce_rl_jsp,50,20,2755,0.13865698729582576,large
7,DQN_ep3480,ta63,3134.0,10.772287130355837,ieee_icce_rl_jsp,50,20,2755,0.13756805807622505,large
9,DQN_ep3480,ta63,3087.0,10.973582029342651,ieee_icce_rl_jsp,50,20,2755,0.120508166969147,large
0,DQN_ep3480,ta61,3350.0,10.498610734939575,ieee_icce_rl_jsp,50,20,2868,0.16806136680613668,large
1,DQN_ep3480,ta61,3333.0,10.536645889282228,ieee_icce_rl_jsp,50,20,2868,0.16213389121338911,large
2,DQN_ep3480,ta61,3444.0,10.342084169387816,ieee_icce_rl_jsp,50,20,2868,0.200836820083682,large
3,DQN_ep3480,ta61,3318.0,10.51698398590088,ieee_icce_rl_jsp,50,20,2868,0.15690376569037656,large
4,DQN_ep3480,ta61,3302.0,10.542318105697632,ieee_icce_rl_jsp,50,20,2868,0.15132496513249652,large
5,DQN_ep3480,ta61,3311.0,10.3989360332489,ieee_icce_rl_jsp,50,20,2868,0.15446304044630405,large
6,DQN_ep3480,ta61,3329.0,10.538794040679932,ieee_icce_rl_jsp,50,20,2868,0.1607391910739191,large
0,DQN_ep2590,dmu36,6708.0,10.42998504638672,ieee_icce_rl_jsp,50,20,5621,0.19338196050524817,large
1,DQN_ep2590,dmu36,6608.0,10.354160785675049,ieee_icce_rl_jsp,50,20,5621,0.17559153175591533,large
2,DQN_ep2590,dmu36,6735.0,10.56113576889038,ieee_icce_rl_jsp,50,20,5621,0.19818537626756805,large
4,DQN_ep2590,dmu36,6436.0,10.63295292854309,ieee_icce_rl_jsp,50,20,5621,0.1449919943070628,large
5,DQN_ep2590,dmu36,6577.0,10.630764961242676,ieee_icce_rl_jsp,50,20,5621,0.17007649884362214,large
6,DQN_ep2590,dmu36,6606.0,10.540486097335815,ieee_icce_rl_jsp,50,20,5621,0.17523572318092867,large
7,DQN_ep2590,dmu36,7012.0,10.553748846054075,ieee_icce_rl_jsp,50,20,5621,0.24746486390322006,large
0,DQN_ep2590,dmu37,6804.0,9.878986120224,ieee_icce_rl_jsp,50,20,5851,0.16287814048880533,large
1,DQN_ep2590,dmu37,6776.0,9.734872817993164,ieee_icce_rl_jsp,50,20,5851,0.1580926337378226,large
4,DQN_ep2590,dmu37,7001.0,9.783921003341677,ieee_icce_rl_jsp,50,20,5851,0.19654759870107674,large
5,DQN_ep2590,dmu37,6815.0,9.94154691696167,ieee_icce_rl_jsp,50,20,5851,0.16475816099812,large
6,DQN_ep2590,dmu37,6828.0,9.862869024276732,ieee_icce_rl_jsp,50,20,5851,0.16698000341821911,large
0,DQN_ep2590,dmu40,6700.0,10.380375146865845,ieee_icce_rl_jsp,50,20,5577,0.2013627398242783,large
1,DQN_ep2590,dmu40,6534.0,10.494733810424805,ieee_icce_rl_jsp,50,20,5577,0.17159763313609466,large
7,DQN_ep2590,dmu40,6455.0,10.60134768486023,ieee_icce_rl_jsp,50,20,5577,0.15743231127846513,large
0,DQN_ep2590,dmu80,9043.0,11.502323150634766,ieee_icce_rl_jsp,50,20,6686,0.35252766975770267,large
1,DQN_ep2590,dmu80,8935.0,11.900758028030396,ieee_icce_rl_jsp,50,20,6686,0.336374513909662,large
2,DQN_ep2590,dmu80,9041.0,11.76430892944336,ieee_icce_rl_jsp,50,20,6686,0.3522285372419982,large
3,DQN_ep2590,dmu80,8719.0,11.71450686454773,ieee_icce_rl_jsp,50,20,6686,0.3040682022135806,large
4,DQN_ep2590,dmu80,8658.0,11.637267351150513,ieee_icce_rl_jsp,50,20,6686,0.29494466048459467,large
5,DQN_ep2590,dmu80,8769.0,11.768151998519896,ieee_icce_rl_jsp,50,20,6686,0.311546515106192,large
6,DQN_ep2590,dmu80,9002.0,11.694827795028688,ieee_icce_rl_jsp,50,20,6686,0.3463954531857613,large
8,DQN_ep2590,dmu80,8806.0,11.89297103881836,ieee_icce_rl_jsp,50,20,6686,0.3170804666467245,large
0,DQN_ep2590,dmu78,9354.0,11.33976435661316,ieee_icce_rl_jsp,50,20,6770,0.38168389955686854,large
1,DQN_ep2590,dmu78,9270.0,11.501334190368652,ieee_icce_rl_jsp,50,20,6770,0.36927621861152143,large
2,DQN_ep2590,dmu78,9254.0,11.691680908203123,ieee_icce_rl_jsp,50,20,6770,0.36691285081240765,large
4,DQN_ep2590,dmu78,9373.0,11.372194051742554,ieee_icce_rl_jsp,50,20,6770,0.3844903988183161,large
7,DQN_ep2590,dmu78,9283.0,11.379789113998411,ieee_icce_rl_jsp,50,20,6770,0.37119645494830134,large
0,DQN_ep2590,dmu79,9909.0,12.063329219818115,ieee_icce_rl_jsp,50,20,6970,0.4216642754662841,large
1,DQN_ep2590,dmu79,9898.0,11.784654140472412,ieee_icce_rl_jsp,50,20,6970,0.42008608321377333,large
2,DQN_ep2590,dmu79,9874.0,12.128416061401367,ieee_icce_rl_jsp,50,20,6970,0.41664275466284073,large
3,DQN_ep2590,dmu79,9846.0,11.82096004486084,ieee_icce_rl_jsp,50,20,6970,0.41262553802008606,large
4,DQN_ep2590,dmu79,9711.0,12.302631139755247,ieee_icce_rl_jsp,50,20,6970,0.3932568149210904,large
7,DQN_ep2590,dmu79,9890.0,12.29860806465149,ieee_icce_rl_jsp,50,20,6970,0.41893830703012913,large
8,DQN_ep2590,dmu79,9771.0,11.99069094657898,ieee_icce_rl_jsp,50,20,6970,0.4018651362984218,large
9,DQN_ep2590,dmu79,9600.0,11.90534496307373,ieee_icce_rl_jsp,50,20,6970,0.37733142037302725,large
0,DQN_ep2590,dmu77,9411.0,11.53896427154541,ieee_icce_rl_jsp,50,20,6822,0.37950747581354444,large
1,DQN_ep2590,dmu77,9339.0,11.26846694946289,ieee_icce_rl_jsp,50,20,6822,0.36895338610378187,large
2,DQN_ep2590,dmu77,9226.0,11.547468185424805,ieee_icce_rl_jsp,50,20,6822,0.3523893286426268,large
3,DQN_ep2590,dmu77,9140.0,11.250724077224731,ieee_icce_rl_jsp,50,20,6822,0.33978305482263266,large
5,DQN_ep2590,dmu77,9364.0,11.43885588645935,ieee_icce_rl_jsp,50,20,6822,0.3726180005863383,large
6,DQN_ep2590,dmu77,9501.0,11.344015836715698,ieee_icce_rl_jsp,50,20,6822,0.39270008795074757,large
0,DQN_ep2590,dmu76,8690.0,11.622883081436155,ieee_icce_rl_jsp,50,20,6813,0.2755027153970351,large
1,DQN_ep2590,dmu76,8988.0,11.78329086303711,ieee_icce_rl_jsp,50,20,6813,0.3192426243945399,large
2,DQN_ep2590,dmu76,8928.0,11.324991941452026,ieee_icce_rl_jsp,50,20,6813,0.3104359313077939,large
3,DQN_ep2590,dmu76,8769.0,11.59274125099182,ieee_icce_rl_jsp,50,20,6813,0.2870981946279172,large
4,DQN_ep2590,dmu76,8767.0,11.445481061935425,ieee_icce_rl_jsp,50,20,6813,0.28680463819169233,large
5,DQN_ep2590,dmu76,8943.0,11.787484169006348,ieee_icce_rl_jsp,50,20,6813,0.3126376045794804,large
6,DQN_ep2590,dmu76,9029.0,11.201159954071043,ieee_icce_rl_jsp,50,20,6813,0.32526053133714955,large
7,DQN_ep2590,dmu76,9490.0,11.766354322433472,ieee_icce_rl_jsp,50,20,6813,0.3929252898869808,large
8,DQN_ep2590,dmu76,9061.0,11.747561931610107,ieee_icce_rl_jsp,50,20,6813,0.3299574343167474,large
9,DQN_ep2590,dmu76,8813.0,11.144698858261108,ieee_icce_rl_jsp,50,20,6813,0.2935564362248642,large
0,DQN_ep2590,dmu39,6622.0,10.181541919708252,ieee_icce_rl_jsp,50,20,5747,0.15225334957369063,large
1,DQN_ep2590,dmu39,6452.0,10.303483247756958,ieee_icce_rl_jsp,50,20,5747,0.12267269879937359,large
2,DQN_ep2590,dmu39,6535.0,10.200618982315063,ieee_icce_rl_jsp,50,20,5747,0.13711501653036368,large
3,DQN_ep2590,dmu39,6612.0,10.289407968521118,ieee_icce_rl_jsp,50,20,5747,0.15051331129284845,large
7,DQN_ep2590,dmu39,6498.0,10.683268070220947,ieee_icce_rl_jsp,50,20,5747,0.1306768748912476,large
8,DQN_ep2590,dmu39,6289.0,10.205220222473145,ieee_icce_rl_jsp,50,20,5747,0.09431007482164608,large
0,DQN_ep2590,dmu38,6722.0,10.88587212562561,ieee_icce_rl_jsp,50,20,5713,0.17661473831612112,large
1,DQN_ep2590,dmu38,6849.0,10.768224954605104,ieee_icce_rl_jsp,50,20,5713,0.19884474006651495,large
2,DQN_ep2590,dmu38,6845.0,11.372749090194702,ieee_icce_rl_jsp,50,20,5713,0.19814458253106948,large
3,DQN_ep2590,dmu38,7252.0,10.761591911315918,ieee_icce_rl_jsp,50,20,5713,0.2693856117626466,large
4,DQN_ep2590,dmu38,6986.0,11.158807754516602,ieee_icce_rl_jsp,50,20,5713,0.2228251356555225,large
5,DQN_ep2590,dmu38,7001.0,10.587422132492064,ieee_icce_rl_jsp,50,20,5713,0.22545072641344302,large
6,DQN_ep2590,dmu38,6881.0,10.642051935195925,ieee_icce_rl_jsp,50,20,5713,0.20444600035007876,large
7,DQN_ep2590,dmu38,7173.0,10.741810083389282,ieee_icce_rl_jsp,50,20,5713,0.25555750043759845,large
0,DQN_ep2590,ta68,3074.0,10.855774879455566,ieee_icce_rl_jsp,50,20,2784,0.10416666666666667,large
1,DQN_ep2590,ta68,3132.0,10.852831840515137,ieee_icce_rl_jsp,50,20,2784,0.125,large
2,DQN_ep2590,ta68,3122.0,10.866489171981812,ieee_icce_rl_jsp,50,20,2784,0.12140804597701149,large
3,DQN_ep2590,ta68,3121.0,10.937215805053713,ieee_icce_rl_jsp,50,20,2784,0.12104885057471264,large
4,DQN_ep2590,ta68,3177.0,10.861403226852415,ieee_icce_rl_jsp,50,20,2784,0.1411637931034483,large
5,DQN_ep2590,ta68,3044.0,11.272924900054932,ieee_icce_rl_jsp,50,20,2784,0.09339080459770115,large
6,DQN_ep2590,ta68,3056.0,11.205811977386476,ieee_icce_rl_jsp,50,20,2784,0.09770114942528736,large
7,DQN_ep2590,ta68,3117.0,11.058095932006836,ieee_icce_rl_jsp,50,20,2784,0.11961206896551724,large
8,DQN_ep2590,ta68,3124.0,11.063796997070312,ieee_icce_rl_jsp,50,20,2784,0.1221264367816092,large
9,DQN_ep2590,ta68,3075.0,10.770026922225952,ieee_icce_rl_jsp,50,20,2784,0.10452586206896551,large
0,DQN_ep2590,ta69,3492.0,10.94992208480835,ieee_icce_rl_jsp,50,20,3071,0.13708889612504072,large
