seed,model,instance,makespan,runtime
9,results/save_20_10.pt,Behnke32.fjs,357.0,3.4338181018829346
0,results/save_20_10.pt,Behnke33.fjs,352.0,3.4417219161987305
1,results/save_20_10.pt,Behnke33.fjs,352.0,3.5093328952789307
2,results/save_20_10.pt,Behnke33.fjs,352.0,3.4861247539520264
3,results/save_20_10.pt,Behnke33.fjs,352.0,3.4802889823913574
4,results/save_20_10.pt,Behnke33.fjs,352.0,3.488098859786988
5,results/save_20_10.pt,Behnke33.fjs,352.0,3.5122060775756836
6,results/save_20_10.pt,Behnke33.fjs,352.0,3.5144867897033687
7,results/save_20_10.pt,Behnke33.fjs,352.0,3.6414201259613037
8,results/save_20_10.pt,Behnke33.fjs,352.0,3.777633905410767
9,results/save_20_10.pt,Behnke33.fjs,352.0,3.505582094192505
0,results/save_20_10.pt,Behnke34.fjs,362.0,3.441881895065308
1,results/save_20_10.pt,Behnke34.fjs,362.0,3.5529088973999023
2,results/save_20_10.pt,Behnke34.fjs,362.0,3.544749975204468
3,results/save_20_10.pt,Behnke34.fjs,362.0,3.5564310550689697
4,results/save_20_10.pt,Behnke34.fjs,362.0,3.4820001125335693
5,results/save_20_10.pt,Behnke34.fjs,362.0,3.5284132957458496
6,results/save_20_10.pt,Behnke34.fjs,362.0,3.5529873371124268
7,results/save_20_10.pt,Behnke34.fjs,362.0,3.4282150268554688
8,results/save_20_10.pt,Behnke34.fjs,362.0,3.660665988922119
9,results/save_20_10.pt,Behnke34.fjs,362.0,3.49208664894104
0,results/save_20_10.pt,Behnke35.fjs,344.0,3.4975249767303467
1,results/save_20_10.pt,Behnke35.fjs,344.0,3.5556118488311768
2,results/save_20_10.pt,Behnke35.fjs,344.0,3.6295778751373287
3,results/save_20_10.pt,Behnke35.fjs,344.0,3.6969070434570312
4,results/save_20_10.pt,Behnke35.fjs,344.0,3.4551150798797607
5,results/save_20_10.pt,Behnke35.fjs,344.0,3.424444913864136
6,results/save_20_10.pt,Behnke35.fjs,344.0,3.4172511100769043
7,results/save_20_10.pt,Behnke35.fjs,344.0,3.4092020988464355
8,results/save_20_10.pt,Behnke35.fjs,344.0,3.416178941726685
9,results/save_20_10.pt,Behnke35.fjs,344.0,3.4254148006439213
0,results/save_20_10.pt,Behnke36.fjs,614.0,11.021695852279663
1,results/save_20_10.pt,Behnke36.fjs,614.0,11.110627889633179
2,results/save_20_10.pt,Behnke36.fjs,614.0,11.21648907661438
3,results/save_20_10.pt,Behnke36.fjs,614.0,10.793000936508179
4,results/save_20_10.pt,Behnke36.fjs,614.0,10.803308010101318
5,results/save_20_10.pt,Behnke36.fjs,614.0,10.882253170013428
6,results/save_20_10.pt,Behnke36.fjs,614.0,10.80283784866333
